date,load_before_transmission_mw,wind_mw,solar_mw,month,day_of_month,day_of_yr,hour,week,load_w_transmission_loss_and_load_scale,critical_load_mw,therm_gen_baseline,load_after_therm_gen_baseline,total_vre_gen_mw,load_vre_diff,load_after_therm_gen_baseline_and_vre_prod,curtailment_after_therm_gen_baseline_and_vre,battery_soc_mwh,battery_curtailment_after_charge_mw,battery_discharge_mw,thermal_gen_delta_from_baseline,battery_final_thermal_prod_mw,battery_final_remaining_load_mw,battery_vre_to_grid,battery_to_load_mw,battery_curtailed_vre_mw,battery_vre_to_battery,cruise_ships_boolean,battery_curtail_available_for_cruise,gen_thermal_total_mw,thermal_gen_total_kwh,rice_fuel_cost,rice_o_and_m_cost,rice_total_cost,combustion_fuel_cost,combustion_o_and_m_cost,combustion_total_cost,h2_surplus_gen_mw,h2_production_kg,h2_h20_demand_m3,h2_compression_and_desal_demand_mw,h2_electrolyzer_load,h2_fuel_cell_power_gen_mw,h2_fuel_cell_consumption,h2_storage_state,h2_production_after_constraints,h2_combination_load_mw_colname,h2_curtailed_vre,h2_thermal_gen_delta,h2_real_thermal_prod,h2_real_remaing_load,h2_vre_to_grid,h2_fuel_cell_to_grid,h2_vre_to_h2_prod,h2_final_curtailed_vre,h2_curtail_available_for_cruise
1/3/17 14:00,48.1,8.65,19.5309,1,3,3,14,1,48.1,16.03333333,31,17.1,28.1809,19.9191,0,11.0809,220.0,11.0809,0,-11.0809,19.9191,28.1809,28.1809,0,0,0,TRUE,0,19.9191,19919.1,3520.593448,209.15055,3729.743998,6333.987194,91.62786,6425.615054,11.0809,186.3533813,3.209037317,0.751189792,10.32971021,0,0,57304.58561,186.3533813,11.0809,0,0,35,17.1,17.1,0,11.0809,1.99E-13,0
1/3/17 15:00,48.2,8.3,7.2963,1,3,3,15,1,48.2,16.06666667,31,17.2,15.5963,32.6037,1.6037,0,218.2,0.2291,1.8328,-0.2291,30.7709,17.4291,15.5963,1.8328,0,0,TRUE,0,32.6037,32603.7,5762.528056,342.33885,6104.866906,10367.50748,149.97702,10517.4845,0,0,0,0,0,1.6037,80.23180188,57224.35381,0,0,0,0,35,17.2,15.5963,1.6037,0,0,0
1/3/17 16:00,48.7,5.06,17.6858,1,3,3,16,1,48.7,16.23333333,31,17.7,22.7458,25.9542,0,5.0458,220.0,3.213,0,-3.213,27.787,20.913,20.913,0,0,0,TRUE,0,25.9542,25954.2,4587.264809,272.5191,4859.783909,8253.062158,119.38932,8372.451478,5.0458,84.85789886,1.461267631,0.342061877,4.703738123,0,0,57309.21171,84.85789886,5.0458,0,0,35,17.7,17.7,0,5.0458,-2.13E-14,0
1/3/17 17:00,48.7,5.05,3.2183,1,3,3,17,1,48.7,16.23333333,31,17.7,8.2683,40.4317,9.4317,0,209.2,1.347385714,10.77908571,-1.347385714,29.65261429,19.04738571,8.2683,10.77908571,0,0,FALSE,0,40.4317,40431.7,7146.084818,424.53285,7570.617668,12856.69885,185.98582,13042.68467,0,0,0,0,0,9.4317,471.8602518,56837.35146,0,0,0,0,35,17.7,8.2683,9.4317,0,0,0
1/3/17 18:00,47.6,2.83,0,1,3,3,18,1,47.6,15.86666667,31,16.6,2.83,44.77,13.77,0,193.5,1.967142857,15.73714286,-1.967142857,29.03285714,18.56714286,2.83,15.73714286,0,0,FALSE,0,44.77,44770,7912.855935,470.085,8382.940935,14236.21583,205.942,14442.15783,0,0,0,0,0,13.77,688.9018594,56148.4496,0,0,0,0,35,16.6,2.83,13.77,0,0,0
1/3/17 19:00,47.9,3.19,0,1,3,3,19,1,47.9,15.96666667,31,16.9,3.19,44.71,13.71,0,177.8,1.958571429,15.66857143,-1.958571429,29.04142857,18.85857143,3.19,15.66857143,0,0,FALSE,0,44.71,44710,7902.251259,469.455,8371.706259,14217.13669,205.666,14422.80269,0,0,0,0,0,13.71,685.9001084,55462.54949,0,0,0,0,35,16.9,3.19,13.71,0,0,0
1/3/17 20:00,47.8,2.22,0,1,3,3,20,1,47.8,15.93333333,31,16.8,2.22,45.58,14.58,0,161.2,2.082857143,16.66285714,-2.082857143,28.91714286,18.88285714,2.22,16.66285714,0,0,FALSE,0,45.58,45580,8056.019065,478.59,8534.609065,14493.78417,209.668,14703.45217,0,0,0,0,0,14.58,729.4254982,54733.12399,0,0,0,0,35,16.8,2.22,14.58,0,0,0
1/3/17 21:00,46.4,1.91,0,1,3,3,21,1,46.4,15.46666667,31,15.4,1.91,44.49,13.49,0,145.7,1.927142857,15.41714286,-1.927142857,29.07285714,17.32714286,1.91,15.41714286,0,0,FALSE,0,44.49,44490,7863.367446,467.145,8330.512446,14147.17986,204.654,14351.83386,0,0,0,0,0,13.49,674.893688,54058.2303,0,0,0,0,35,15.4,1.91,13.49,0,0,0
1/3/17 22:00,44.6,2.25,0,1,3,3,22,1,44.6,14.86666667,31,13.6,2.25,42.35,11.35,0,132.8,1.621428571,12.97142857,-1.621428571,29.37857143,15.22142857,2.25,12.97142857,0,0,FALSE,0,42.35,42350,7485.133993,444.675,7929.808993,13466.69065,194.81,13661.50065,0,0,0,0,0,11.35,567.8312349,53490.39907,0,0,0,0,35,13.6,2.25,11.35,0,0,0
1/3/17 23:00,41.8,3.66,0,1,3,3,23,1,41.8,13.93333333,31,10.8,3.66,38.14,7.14,0,124.6,1.02,8.16,-1.02,29.98,11.82,3.66,8.16,0,0,FALSE,0,38.14,38140,6741.039209,400.47,7141.509209,12127.97122,175.444,12303.41522,0,0,0,0,0,7.14,357.2083716,53133.1907,0,0,0,0,35,10.8,3.66,7.14,0,0,0
1/4/17 0:00,38.8,6.75,0,1,4,4,0,1,38.8,12.93333333,31,7.8,6.75,32.05,1.05,0,123.4,0.15,1.2,-0.15,30.85,7.95,6.75,1.2,0,0,FALSE,0,32.05,32050,5664.664568,336.525,6001.189568,10191.43885,147.43,10338.86885,0,0,0,0,0,1.05,52.53064288,53080.66005,0,0,0,0,35,7.8,6.75,1.05,0,0,0
1/4/17 1:00,36.2,9.52,0,1,4,4,1,1,36.2,12.06666667,31,5.2,9.52,26.68,0,4.32,127.7,0,0,0,31,5.2,5.2,0,0,0,FALSE,0,26.68,26680,4715.546043,280.14,4995.686043,8483.856115,122.728,8606.584115,4.32,72.65173473,1.251075383,0.292858875,4.027141125,0,0,53153.31179,72.65173473,4.32,0,0,35,5.2,5.2,0,4.32,-1.44E-13,0
1/4/17 2:00,35,8.38,0,1,4,4,2,1,35,11.66666667,31,4,8.38,26.62,0,4.38,132.1,0,0,0,31,4,4,0,0,0,FALSE,0,26.62,26620,4704.941367,279.51,4984.451367,8464.776978,122.452,8587.228978,4.38,73.6607866,1.26845143,0.296926359,4.083073641,0,0,53226.97257,73.6607866,4.38,0,0,35,4,4,0,4.38,-6.39E-14,0
1/4/17 3:00,34,4.59,0,1,4,4,3,1,34,11.33333333,31,3,4.59,29.41,0,1.59,133.7,0,0,0,31,3,3,0,0,0,FALSE,0,29.41,29410,5198.058813,308.805,5506.863813,9351.956835,135.286,9487.242835,1.59,26.73987459,0.460465245,0.107788336,1.482211664,0,0,53253.71245,26.73987459,1.59,0,0,34,3,3,0,1.59,-1.45E-13,0
1/4/17 4:00,33.1,3.65,0,1,4,4,4,1,33.1,11.03333333,31,2.1,3.65,29.45,0,1.55,135.2,0,0,0,31,2.1,2.1,0,0,0,FALSE,0,29.45,29450,5205.128597,309.225,5514.353597,9364.676259,135.47,9500.146259,1.55,26.06717334,0.448881214,0.10507668,1.44492332,0,0,53279.77962,26.06717334,1.55,0,0,33.1,2.1,2.1,0,1.55,9.10E-14,0
1/4/17 5:00,32.8,3.39,0,1,4,4,5,1,32.8,10.93333333,31,1.8,3.39,29.41,0,1.59,136.8,0,0,0,31,1.8,1.8,0,0,0,FALSE,0,29.41,29410,5198.058813,308.805,5506.863813,9351.956835,135.286,9487.242835,1.59,26.73987459,0.460465245,0.107788336,1.482211664,0,0,53306.5195,26.73987459,1.59,0,0,32.8,1.8,1.8,0,1.59,-1.42E-13,0
1/4/17 6:00,33.7,3.76,0,1,4,4,6,1,33.7,11.23333333,31,2.7,3.76,29.94,0,1.06,137.9,0,0,0,31,2.7,2.7,0,0,0,FALSE,0,29.94,29940,5291.733453,314.37,5606.103453,9520.489209,137.724,9658.213209,1.06,17.82658306,0.30697683,0.071858891,0.988141109,0,0,53324.34608,17.82658306,1.06,0,0,33.7,2.7,2.7,0,1.06,1.89E-13,0
1/4/17 7:00,36.7,4.08,6.6714,1,4,4,7,1,36.7,12.23333333,31,5.7,10.7514,25.9486,0,5.0514,142.9,0,0,0,31,5.7,5.7,0,0,0,FALSE,0,25.9486,25948.6,4586.27504,272.4603,4858.73534,8251.281439,119.36356,8370.644999,5.0514,84.95207703,1.462889395,0.342441509,4.708958491,0,0,53409.29816,84.95207703,5.0514,0,0,35,5.7,5.7,0,5.0514,-5.33E-14,0
1/4/17 8:00,40.9,3.96,21.2536,1,4,4,8,1,40.9,13.63333333,31,9.9,25.2136,15.6864,0,15.3136,158.3,0,0,0,31,9.9,9.9,0,0,0,TRUE,0,15.6864,15686.4,2772.486561,164.7072,2937.193761,4988.049496,72.15744,5060.206936,15.3136,257.5369456,4.434830551,1.038130477,14.27546952,0,0,53666.8351,257.5369456,15.3136,0,0,35,9.9,9.9,0,15.3136,-1.28E-13,0
1/4/17 9:00,42,6.34,28.5425,1,4,4,9,1,42,14,31,11,34.8825,7.1175,0,23.8825,182.1,0,0,0,31,11,11,0,0,0,TRUE,0,7.1175,7117.5,1257.979721,74.73375,1332.713471,2263.26259,32.7405,2296.00309,23.8825,401.6446886,6.916390701,1.619028257,22.26347174,0,0,54068.47979,401.6446886,23.8825,0,0,28.57150668,11,11,0,23.8825,-1.49E-13,0
1/4/17 10:00,46.1,6.38,35.5302,1,4,4,10,1,46.1,15.36666667,31,15.1,41.9102,4.1898,0,26.8102,209.0,0,0,0,31,15.1,15.1,0,0,0,TRUE,0,4.1898,4189.8,740.5245432,43.9929,784.5174432,1332.296115,19.27308,1351.569195,26.8102,450.8813746,7.764254913,1.817501157,24.99269884,0,0,54519.36117,450.8813746,26.8102,0,0,25.64046068,15.1,15.1,0,26.8102,-1.85E-13,0
1/4/17 11:00,46.3,4.13,42.106,1,4,4,11,1,46.3,15.43333333,31,15.3,46.236,0.064,0,30.936,220.0,19.88747143,0,-19.88747143,11.11252857,35.18747143,35.18747143,0,0,0,TRUE,0,0.064,64,11.31165468,0.672,11.98365468,20.35107914,0.2944,20.64547914,30.936,520.2671448,8.959089824,2.097194941,28.83880506,0,0,55039.62831,520.2671448,30.936,0,0,21.52339568,15.3,15.3,0,30.936,7.82E-14,0
1/4/17 12:00,46,2.43,48.0122,1,4,4,12,1,46,15.33333333,31,15,50.4422,-4.4422,0,35.4422,220.0,35.4422,0,-31,0,46,46,0,4.4422,0,TRUE,4.4422,0,0,0,0,0,0,0,0,35.4422,596.0503038,10.26408887,2.402676575,33.03952342,0,0,55635.67861,596.0503038,35.4422,0,0,17.01310568,15,15,0,35.4422,1.42E-14,0
1/4/17 13:00,44.3,3.71,39.3189,1,4,4,13,1,44.3,14.76666667,31,13.3,43.0289,1.2711,0,29.7289,220.0,29.7289,0,-29.7289,1.2711,43.0289,43.0289,7.11E-15,0,0,TRUE,0,1.2711,1271.1,224.6600665,13.34655,238.0066165,404.1915108,5.84706,410.0385708,29.7289,499.9667029,8.609512719,2.015363934,27.71353607,0,0,56135.64532,499.9667029,29.7289,0,0,22.72190568,13.3,13.3,0,29.7289,1.63E-13,0
1/4/17 14:00,45,3.99,39.9467,1,4,4,14,1,45,15,31,14,43.9367,1.0633,0,29.9367,220.0,29.9367,0,-29.9367,1.0633,43.9367,43.9367,0,0,0,TRUE,0,1.0633,1063.3,187.9325378,11.16465,199.0971878,338.1141007,4.89118,343.0052807,29.9367,503.4613859,8.669691762,2.029450989,27.90724901,0,0,56639.1067,503.4613859,29.9367,0,0,22.51644568,14,14,0,29.9367,1.14E-13,0
1/4/17 15:00,46.9,3.46,12.568,1,4,4,15,1,46.9,15.63333333,31,15.9,16.028,30.872,0,0.128,220.0,0.128,0,-0.128,30.872,16.028,16.028,0,0,0,TRUE,0,30.872,30872,5456.459424,324.156,5780.615424,9816.851799,142.0112,9958.862999,0.128,2.152643992,0.0370689,0.0086773,0.1193227,0,0,56641.25935,2.152643992,0.128,0,0,35,15.9,15.9,0,0.128,1.07E-13,0
1/4/17 16:00,48.8,3.01,4.8624,1,4,4,16,1,48.8,16.26666667,31,17.8,7.8724,40.9276,9.9276,0,208.7,1.418228571,11.34582857,-1.418228571,29.58177143,19.21822857,7.8724,11.34582857,0,0,TRUE,0,40.9276,40927.6,7233.732468,429.7398,7663.472268,13014.38791,188.26696,13202.65487,0,0,0,0,0,9.9276,496.669724,56144.58962,0,0,0,0,35,17.8,7.8724,9.9276,0,0,0
1/4/17 17:00,47.8,1.74,3.4646,1,4,4,17,1,47.8,15.93333333,31,16.8,5.2046,42.5954,11.5954,0,195.4,1.656485714,13.25188571,-1.656485714,29.34351429,18.45648571,5.2046,13.25188571,0,0,FALSE,0,42.5954,42595.4,7528.507119,447.2517,7975.758819,13544.72432,195.93884,13740.66316,0,0,0,0,0,11.5954,580.1083966,55564.48123,0,0,0,0,35,16.8,5.2046,11.5954,0,0,0
1/4/17 18:00,47.5,2.33,0,1,4,4,18,1,47.5,15.83333333,31,16.5,2.33,45.17,14.17,0,179.2,2.024285714,16.19428571,-2.024285714,28.97571429,18.52428571,2.33,16.19428571,0,0,FALSE,0,45.17,45170,7983.553777,474.285,8457.838777,14363.41007,207.782,14571.19207,0,0,0,0,0,14.17,708.9135329,54855.56769,0,0,0,0,35,16.5,2.33,14.17,0,0,0
1/4/17 19:00,48,3.09,0,1,4,4,19,1,48,16,31,17,3.09,44.91,13.91,0,163.3,1.987142857,15.89714286,-1.987142857,29.01285714,18.98714286,3.09,15.89714286,0,0,FALSE,0,44.91,44910,7937.60018,471.555,8409.15518,14280.73381,206.586,14487.31981,0,0,0,0,0,13.91,695.9059451,54159.66175,0,0,0,0,35,17,3.09,13.91,0,0,0
1/4/17 20:00,48.1,4.97,0,1,4,4,20,1,48.1,16.03333333,31,17.1,4.97,43.13,12.13,0,149.4,1.732857143,13.86285714,-1.732857143,29.26714286,18.83285714,4.97,13.86285714,0,0,FALSE,0,43.13,43130,7622.994784,452.865,8075.859784,13714.71942,198.398,13913.11742,0,0,0,0,0,12.13,606.8539982,53552.80775,0,0,0,0,35,17.1,4.97,12.13,0,0,0
1/4/17 21:00,45.8,5.07,0,1,4,4,21,1,45.8,15.26666667,31,14.8,5.07,40.73,9.73,0,138.3,1.39,11.12,-1.39,29.61,16.19,5.07,11.12,0,0,FALSE,0,40.73,40730,7198.807734,427.665,7626.472734,12951.55396,187.358,13138.91196,0,0,0,0,0,9.73,486.7839573,53066.02379,0,0,0,0,35,14.8,5.07,9.73,0,0,0
1/4/17 22:00,43.8,6.51,0,1,4,4,22,1,43.8,14.6,31,12.8,6.51,37.29,6.29,0,131.1,0.898571429,7.188571429,-0.898571429,30.10142857,13.69857143,6.51,7.188571429,0,0,FALSE,0,37.29,37290,6590.806295,391.545,6982.351295,11857.68345,171.534,12029.21745,0,0,0,0,0,6.29,314.6835654,52751.34023,0,0,0,0,35,12.8,6.51,6.29,0,0,0
1/4/17 23:00,40.2,5.11,0,1,4,4,23,1,40.2,13.4,31,9.2,5.11,35.09,4.09,0,126.5,0.584285714,4.674285714,-0.584285714,30.41571429,9.784285714,5.11,4.674285714,0,0,FALSE,0,35.09,35090,6201.968165,368.445,6570.413165,11158.11511,161.414,11319.52911,0,0,0,0,0,4.09,204.6193613,52546.72087,0,0,0,0,35,9.2,5.11,4.09,0,0,0
1/5/17 0:00,37.4,4.71,0,1,5,5,0,1,37.4,12.46666667,31,6.4,4.71,32.69,1.69,0,124.5,0.241428571,1.931428571,-0.241428571,30.75857143,6.641428571,4.71,1.931428571,0,0,FALSE,0,32.69,32690,5777.781115,343.245,6121.026115,10394.94964,150.374,10545.32364,0,0,0,0,0,1.69,84.54932044,52462.17155,0,0,0,0,35,6.4,4.71,1.69,0,0,0
1/5/17 1:00,35.8,3.49,0,1,5,5,1,1,35.8,11.93333333,31,4.8,3.49,32.31,1.31,0,123.0,0.187142857,1.497142857,-0.187142857,30.81285714,4.987142857,3.49,1.497142857,0,0,FALSE,0,32.31,32310,5710.618165,339.255,6049.873165,10274.11511,148.626,10422.74111,0,0,0,0,0,1.31,65.53823063,52396.63332,0,0,0,0,35,4.8,3.49,1.31,0,0,0
1/5/17 2:00,34.1,2.49,0,1,5,5,2,1,34.1,11.36666667,31,3.1,2.49,31.61,0.61,0,122.3,0.087142857,0.697142857,-0.087142857,30.91285714,3.187142857,2.49,0.697142857,0,0,FALSE,0,31.61,31610,5586.896942,331.905,5918.801942,10051.52518,145.406,10196.93118,0,0,0,0,0,0.61,30.51780205,52366.11551,0,0,0,0,34.1,3.1,2.49,0.61,0,0,0
1/5/17 3:00,33.2,4,0,1,5,5,3,1,33.2,11.06666667,31,2.2,4,29.2,0,1.8,124.1,0,0,0,31,2.2,2.2,0,0,0,FALSE,0,29.2,29200,5160.942446,306.6,5467.542446,9285.179856,134.32,9419.499856,1.8,30.27155614,0.521281409,0.122024531,1.677975469,0,0,52396.38707,30.27155614,1.8,0,0,33.2,2.2,2.2,0,1.8,1.19E-13,0
1/5/17 4:00,32.8,3.63,0,1,5,5,4,1,32.8,10.93333333,31,1.8,3.63,29.17,0,1.83,126.0,0,0,0,31,1.8,1.8,0,0,0,FALSE,0,29.17,29170,5155.640108,306.285,5461.925108,9275.640288,134.182,9409.822288,1.83,30.77608207,0.529969433,0.124058273,1.705941727,0,0,52427.16315,30.77608207,1.83,0,0,32.8,1.8,1.8,0,1.83,1.63E-13,0
1/5/17 5:00,32.5,3.84,0,1,5,5,5,1,32.5,10.83333333,31,1.5,3.84,28.66,0,2.34,128.3,0,0,0,31,1.5,1.5,0,0,0,FALSE,0,28.66,28660,5065.50036,300.93,5366.43036,9113.467626,131.836,9245.303626,2.34,39.35302298,0.677665832,0.15863189,2.18136811,0,0,52466.51617,39.35302298,2.34,0,0,32.5,1.5,1.5,0,2.34,-5.82E-14,0
1/5/17 6:00,31.6,4.31,0,1,5,5,6,1,31.6,10.53333333,31,0.6,4.31,27.29,0,3.71,132.0,0,0,0,31,0.6,0.6,0,0,0,FALSE,0,27.29,27290,4823.360252,286.545,5109.905252,8677.827338,125.534,8803.361338,3.71,62.3930407,1.074418905,0.251506117,3.458493883,0,0,52528.90922,62.3930407,3.71,0,0,31.6,0.6,0.6,0,3.71,-1.95E-13,0
1/5/17 7:00,34.3,4.06,1.3804,1,5,5,7,1,34.3,11.43333333,31,3.3,5.4404,28.8596,0,2.1404,134.2,0,0,0,31,3.3,3.3,0,0,0,FALSE,0,28.8596,28859.6,5100.778583,303.0258,5403.804383,9176.937554,132.75416,9309.691714,2.1404,35.99624375,0.619861516,0.145100726,1.995299274,0,0,52564.90546,35.99624375,2.1404,0,0,34.3,3.3,3.3,0,2.1404,4.88E-14,0
1/5/17 8:00,39.9,2.13,10.4795,1,5,5,8,1,39.9,13.3,31,8.9,12.6095,27.2905,0,3.7095,137.9,0,0,0,31,8.9,8.9,0,0,0,TRUE,0,27.2905,27290.5,4823.448624,286.55025,5109.998874,8677.986331,125.5363,8803.522631,3.7095,62.38463194,1.074274105,0.251472221,3.458027779,0,0,52627.29009,62.38463194,3.7095,0,0,35,8.9,8.9,0,3.7095,1.90E-13,0
1/5/17 9:00,40.8,2.98,32.7602,1,5,5,9,1,40.8,13.6,31,9.8,35.7402,5.0598,0,25.9402,163.8,0,0,0,31,9.8,9.8,0,0,0,TRUE,0,5.0598,5059.8,894.2923489,53.1279,947.4202489,1608.943597,23.27508,1632.218677,25.9402,436.2501225,7.512302232,1.758522634,24.18167737,0,0,53063.54021,436.2501225,25.9402,0,0,26.51234568,9.8,9.8,0,25.9402,7.11E-15,0
1/5/17 10:00,43.2,6.22,16.9445,1,5,5,10,1,43.2,14.4,31,12.2,23.1645,20.0355,0,10.9645,174.8,0,0,0,31,12.2,12.2,0,0,0,TRUE,0,20.0355,20035.5,3541.16652,210.37275,3751.53927,6371.000719,92.1633,6463.164019,10.9645,184.3958207,3.175327786,0.743298873,10.22120113,0,0,53247.93603,184.3958207,10.9645,0,0,35,12.2,12.2,0,10.9645,-1.95E-13,0
1/5/17 11:00,44.8,4.82,24.9144,1,5,5,11,1,44.8,14.93333333,31,13.8,29.7344,15.0656,0,15.9344,190.7,0,0,0,31,13.8,13.8,0,0,0,TRUE,0,15.0656,15065.6,2662.763511,158.1888,2820.952311,4790.644029,69.30176,4859.945789,15.9344,267.9772689,4.614614717,1.080215382,14.85418462,0,0,53515.9133,267.9772689,15.9344,0,0,35,13.8,13.8,0,15.9344,7.82E-14,0
1/5/17 12:00,46.2,4.22,42.2161,1,5,5,12,1,46.2,15.4,31,15.2,46.4361,-0.2361,0,31.2361,220.0,1.944528571,0,-1.944528571,29.05547143,17.14452857,17.14452857,0,0,0,TRUE,0,0,0,0,0,0,0,0,0,31.2361,525.3140859,9.045999019,2.117539142,29.11856086,0,0,54041.22739,525.3140859,31.2361,0,0,21.21826568,15.2,15.2,0,31.2361,-1.49E-13,0
1/5/17 13:00,47,2.5,30.6481,1,5,5,13,1,47,15.66666667,31,16,33.1481,13.8519,0,17.1481,220.0,17.1481,0,-17.1481,13.8519,33.1481,33.1481,0,0,0,TRUE,0,13.8519,13851.9,2448.248585,145.44495,2593.693535,4404.704892,63.71874,4468.423632,17.1481,288.3887065,4.966103188,1.162493812,15.98560619,0,0,54329.6161,288.3887065,17.1481,0,0,35,16,16,0,17.1481,5.68E-14,0
1/5/17 14:00,46.2,2.1,39.5175,1,5,5,14,1,46.2,15.4,31,15.2,41.6175,4.5825,0,26.4175,220.0,26.4175,0,-26.4175,4.5825,41.6175,41.6175,0,0,0,TRUE,0,4.5825,4582.5,809.9321493,48.11625,858.0483993,1457.169065,21.0795,1478.248565,26.4175,444.2771301,7.650528686,1.790879472,24.62662053,0,0,54773.89323,444.2771301,26.4175,0,0,26.03807568,15.2,15.2,0,26.4175,-1.78E-13,0
1/5/17 15:00,47.2,2.06,30.1962,1,5,5,15,1,47.2,15.73333333,31,16.2,32.2562,14.9438,0,16.0562,220.0,16.0562,0,-16.0562,14.9438,32.2562,32.2562,0,0,0,TRUE,0,14.9438,14943.8,2641.236018,156.9099,2798.145918,4751.913381,68.74148,4820.654861,16.0562,270.0256442,4.649888093,1.088472376,14.96772762,0,0,55043.91887,270.0256442,16.0562,0,0,35,16.2,16.2,0,16.0562,-1.07E-13,0
1/5/17 16:00,47.3,2.28,17.4404,1,5,5,16,1,47.3,15.76666667,31,16.3,19.7204,27.5796,0,3.4204,220.0,3.4204,0,-3.4204,27.5796,19.7204,19.7204,0,0,0,TRUE,0,27.5796,27579.6,4874.545489,289.5858,5164.131289,8769.915971,126.86616,8896.782131,3.4204,57.52268367,0.990550518,0.231873726,3.188526274,0,0,55101.44155,57.52268367,3.4204,0,0,35,16.3,16.3,0,3.4204,-1.99E-13,0
1/5/17 17:00,47.6,1.98,3.2183,1,5,5,17,1,47.6,15.86666667,31,16.6,5.1983,42.4017,11.4017,0,207.0,1.628814286,13.03051429,-1.628814286,29.37118571,18.22881429,5.1983,13.03051429,0,0,FALSE,0,42.4017,42401.7,7494.271689,445.21785,7939.489539,13483.1305,195.04782,13678.17832,0,0,0,0,0,11.4017,570.4177437,54531.02381,0,0,0,0,35,16.6,5.1983,11.4017,0,0,0
1/5/17 18:00,47.4,1.55,0,1,5,5,18,1,47.4,15.8,31,16.4,1.55,45.85,14.85,0,190.0,2.121428571,16.97142857,-2.121428571,28.87857143,18.52142857,1.55,16.97142857,0,0,FALSE,0,45.85,45850,8103.740108,481.425,8585.165108,14579.64029,210.91,14790.55029,0,0,0,0,0,14.85,742.9333778,53788.09043,0,0,0,0,35,16.4,1.55,14.85,0,0,0
1/5/17 19:00,48.2,1.34,0,1,5,5,19,1,48.2,16.06666667,31,17.2,1.34,46.86,15.86,0,171.9,2.265714286,18.12571429,-2.265714286,28.73428571,19.46571429,1.34,18.12571429,0,0,FALSE,0,46.86,46860,8282.252158,492.03,8774.282158,14900.80576,215.556,15116.36176,0,0,0,0,0,15.86,793.4628533,52994.62758,0,0,0,0,35,17.2,1.34,15.86,0,0,0
1/5/17 20:00,48.8,1.99,0,1,5,5,20,1,48.8,16.26666667,31,17.8,1.99,46.81,15.81,0,153.8,2.258571429,18.06857143,-2.258571429,28.74142857,20.05857143,1.99,18.06857143,0,0,FALSE,0,46.81,46810,8273.414928,491.505,8764.919928,14884.90647,215.326,15100.23247,0,0,0,0,0,15.81,790.9613941,52203.66618,0,0,0,0,35,17.8,1.99,15.81,0,0,0
1/5/17 21:00,47.1,2.25,0,1,5,5,21,1,47.1,15.7,31,16.1,2.25,44.85,13.85,0,138.0,1.978571429,15.82857143,-1.978571429,29.02142857,18.07857143,2.25,15.82857143,0,0,FALSE,0,44.85,44850,7926.995504,470.925,8397.920504,14261.65468,206.31,14467.96468,0,0,0,0,0,13.85,692.9041941,51510.76199,0,0,0,0,35,16.1,2.25,13.85,0,0,0
1/5/17 22:00,46,1.67,0,1,5,5,22,1,46,15.33333333,31,15,1.67,44.33,13.33,0,122.7,1.904285714,15.23428571,-1.904285714,29.09571429,16.90428571,1.67,15.23428571,0,0,FALSE,0,44.33,44330,7835.088309,465.465,8300.553309,14096.30216,203.918,14300.22016,0,0,0,0,0,13.33,666.8890186,50843.87297,0,0,0,0,35,15,1.67,13.33,0,0,0
1/5/17 23:00,42.2,3.2,0,1,5,5,23,1,42.2,14.06666667,31,11.2,3.2,39,8,0,113.6,1.142857143,9.142857143,-1.142857143,29.85714286,12.34285714,3.2,9.142857143,0,0,FALSE,0,39,39000,6893.039568,409.5,7302.539568,12401.43885,179.4,12580.83885,0,0,0,0,0,8,400.2334695,50443.6395,0,0,0,0,35,11.2,3.2,8,0,0,0
1/6/17 0:00,39.4,2.62,0,1,6,6,0,1,39.4,13.13333333,31,8.4,2.62,36.78,5.78,0,110.0,0,3.598057143,0,31,8.4,2.62,5.78,0,0,FALSE,0,36.78,36780,6500.666547,386.19,6886.856547,11695.51079,169.188,11864.69879,0,0,0,0,0,5.78,289.1686817,50154.47082,0,0,0,0,35,8.4,2.62,5.78,0,0,0
1/6/17 1:00,37.3,4.38,0,1,6,6,1,1,37.3,12.43333333,31,6.3,4.38,32.92,1.92,0,110.0,0,0,0,31,6.3,4.38,1.92,0,0,FALSE,0,32.92,32920,5818.432374,345.66,6164.092374,10468.08633,151.432,10619.51833,0,0,0,0,0,1.92,96.05603269,50058.41479,0,0,0,0,35,6.3,4.38,1.92,0,0,0
1/6/17 2:00,35.7,2.64,0,1,6,6,2,1,35.7,11.9,31,4.7,2.64,33.06,2.06,0,110.0,0,0,0,31,4.7,2.64,2.06,0,0,FALSE,0,33.06,33060,5843.176619,347.13,6190.306619,10512.60432,152.076,10664.68032,0,0,0,0,0,2.06,103.0601184,49955.35467,0,0,0,0,35,4.7,2.64,2.06,0,0,0
1/6/17 3:00,34.7,1.8,0,1,6,6,3,1,34.7,11.56666667,31,3.7,1.8,32.9,1.9,0,110.0,0,0,0,31,3.7,1.8,1.9,0,0,FALSE,0,32.9,32900,5814.897482,345.45,6160.347482,10461.72662,151.34,10613.06662,0,0,0,0,0,1.9,95.05544901,49860.29922,0,0,0,0,34.7,3.7,1.8,1.9,0,0,0
