date,load_mw,gen_wind_mw,gen_solar_mw,gen_thermal_total_mw,gen_thermal_total_kwh,rice_fuel_cost,rice_o_and_m_cost,rice_total_cost,combustion_fuel_cost,combustion_o_and_m_cost,combustion_total_cost
2017-04-18 17:59:59.999458,48.3,0.972666,2.5844790000000004,44.742855,44742.854999999996,7908.058202967626,469.7999775,8377.858180467627,14227.58410791367,205.81713299999998,14433.40124091367
2017-04-18 18:59:59.999458,48.4,1.02498,0.0,47.37502,47375.02,8373.279164388488,497.43771,8870.716874388489,15064.574705035971,217.92509199999998,15282.499797035971
2017-04-18 19:59:59.999458,48.6,0.5145599999999999,0.0,48.08544,48085.439999999995,8498.84206618705,504.89712,9003.73918618705,15290.478043165467,221.19302399999998,15511.671067165467
2017-04-18 20:59:59.999457,49.5,0.537804,0.0,48.962196,48962.195999999996,8653.803958489209,514.103058,9167.90701648921,15569.273835971224,225.2261016,15794.499937571223
2017-04-18 21:59:59.999457,47.7,0.5574589999999999,0.0,47.142541,47142.541000000005,8332.189755521584,494.9966805000001,8827.186436021584,14990.649728057557,216.8556886,15207.505416657557
2017-04-18 22:59:59.999457,43.7,1.05091,0.0,42.64909,42649.090000000004,7537.996536510792,447.81544500000007,7985.811981510792,13561.79696402878,196.18581400000002,13757.98277802878
2017-04-18 23:59:59.999457,43.4,0.999931,0.0,42.400069,42400.069,7493.983418399281,445.20072450000004,7939.184142899281,13482.611869064749,195.04031740000002,13677.65218646475
2017-04-19 00:59:59.999457,39.2,1.6708699999999999,0.0,37.52913,37529.130000000005,6633.071232194245,394.0558650000001,7027.127097194245,11933.723352517989,172.63399800000002,12106.357350517988
2017-04-19 01:59:59.999456,35.4,1.39773,0.0,34.002269999999996,34002.27,6009.717757014388,357.02383499999996,6366.741592014388,10812.232618705037,156.410442,10968.643060705037
2017-04-19 02:59:59.999456,34.2,0.897479,0.0,33.302521000000006,33302.52100000001,5886.04089688849,349.6764705000001,6235.717367388491,10589.722505035974,153.19159660000003,10742.914101635974
2017-04-19 03:59:59.999456,34.1,0.738986,0.0,33.361014000000004,33361.014,5896.379219028778,350.29064700000004,6246.6698660287775,10608.322437410072,153.4606644,10761.783101810071
2017-04-19 04:59:59.999456,35.7,0.27722399999999997,0.0,35.422776000000006,35422.776000000005,6260.78452791367,371.9391480000001,6632.72367591367,11263.933087769785,162.94476960000003,11426.877857369785
2017-04-19 05:59:59.999456,37.3,0.342105,0.0,36.957895,36957.895000000004,6532.1085281474825,388.0578975000001,6920.166425647482,11752.07884172662,170.00631700000002,11922.085158726619
2017-04-19 06:59:59.999455,36.4,0.6306660000000001,0.39000017000000003,35.37933383,35379.33383,6253.1063587663675,371.48300521500005,6624.589363981368,11250.11910277698,162.744935618,11412.86403839498
2017-04-19 07:59:59.999455,39.8,0.912356,4.88078,34.00686399999999,34006.863999999994,6010.529721726618,357.07207199999993,6367.601793726618,10813.693444604314,156.43157439999996,10970.125019004314
2017-04-19 08:59:59.999455,40.9,2.06819,10.951139999999999,27.88067,27880.67,4927.757987230216,292.747035,5220.505022230216,8865.651899280576,128.251082,8993.902981280577
2017-04-19 09:59:59.999455,45.0,2.29525,15.987720000000001,26.717029999999994,26717.029999999995,4722.090895863309,280.52881499999995,5002.619710863309,8495.631122302157,122.89833799999998,8618.529460302158
2017-04-19 10:59:59.999455,47.4,2.8226199999999997,19.488989999999998,25.08839,25088.39,4434.237563489209,263.428095,4697.665658489209,7977.747035971223,115.406594,8093.153629971223
2017-04-19 11:59:59.999454,47.6,2.84992,21.342380000000002,23.407700000000002,23407.7,4137.184674460432,245.78085000000002,4382.965524460432,7443.311798561152,107.67542,7550.987218561151
2017-04-19 12:59:59.999454,47.4,2.40096,21.365599999999997,23.633440000000004,23633.440000000002,4177.083001438849,248.15112000000005,4425.23412143885,7515.093870503598,108.713824,7623.807694503598
2017-04-19 13:59:59.999454,47.3,2.65137,20.71291,23.935719999999996,23935.719999999998,4230.509360431654,251.32505999999998,4481.8344204316545,7611.214561151079,110.104312,7721.318873151079
2017-04-19 14:59:59.999454,45.7,3.65105,18.11879,23.930160000000004,23930.160000000003,4229.526660431656,251.26668000000006,4480.793340431655,7609.4465611510805,110.07873600000002,7719.525297151081
2017-04-19 15:59:59.999453,47.6,2.3918000000000004,13.99828,31.209919999999997,31209.92,5516.184961151079,327.70416,5843.889121151079,9924.305496402878,143.565632,10067.871128402878
2017-04-19 16:59:59.999453,49.0,3.4409899999999998,8.45327,37.10574,37105.74,6558.239334172662,389.61027,6947.849604172662,11799.091424460432,170.68640399999998,11969.777828460432
2017-04-19 17:59:59.999453,50.9,3.52004,2.586202,44.793758,44793.757999999994,7917.055033561151,470.334459,8387.389492561151,14243.7705294964,206.05128679999996,14449.8218162964
2017-04-19 18:59:59.999453,49.9,4.73575,0.0,45.164249999999996,45164.24999999999,7982.537495503597,474.22462499999995,8456.762120503598,14361.581654676258,207.75554999999997,14569.337204676258
2017-04-19 19:59:59.999453,49.5,6.2216499999999995,0.0,43.27835,43278.350000000006,7649.2148462230225,454.4226750000001,8103.637521223022,13761.892589928062,199.08041000000003,13960.972999928063
2017-04-19 20:59:59.999452,48.8,4.7698599999999995,0.0,44.030139999999996,44030.14,7782.089672302159,462.31647000000004,8244.40614230216,14000.950992805756,202.538644,14203.489636805756
2017-04-19 21:59:59.999452,47.3,6.23874,0.0,41.06126,41061.259999999995,7257.356151438848,431.14322999999996,7688.499381438848,13056.889870503597,188.88179599999998,13245.771666503597
2017-04-19 22:59:59.999452,44.4,9.86798,0.0,34.53202,34532.020000000004,6103.348211151079,362.58621000000005,6465.93442115108,10980.685496402879,158.847292,11139.53278840288
2017-04-19 23:59:59.999452,45.3,8.646780000000001,0.0,36.65322,36653.219999999994,6478.258865827337,384.85880999999995,6863.117675827337,11655.196575539567,168.60481199999998,11823.801387539566
2017-04-20 00:59:59.999452,41.0,9.7772,0.0,31.2228,31222.8,5518.461431654677,327.8394,5846.300831654677,9928.401151079137,143.62488,10072.026031079136
2017-04-20 01:59:59.999451,35.6,6.87487,0.0,28.72513,28725.13,5077.011735791367,301.61386500000003,5378.625600791367,9134.17802877698,132.13559800000002,9266.31362677698
2017-04-20 02:59:59.999451,34.9,6.49663,0.0,28.40337,28403.37,5020.142391906475,298.235385,5318.3777769064745,9031.862978417266,130.65550199999998,9162.518480417266
2017-04-20 03:59:59.999451,34.3,5.7775799999999995,0.0,28.522419999999997,28522.42,5041.183837050359,299.48541,5340.669247050359,9069.719165467626,131.20313199999998,9200.922297467627
2017-04-20 04:59:59.999451,34.1,6.4702399999999995,0.0,27.62976,27629.760000000002,4883.410998561151,290.11248000000006,5173.523478561151,8785.866129496404,127.096896,8912.963025496403
2017-04-20 05:59:59.999451,36.0,5.1055399999999995,0.0,30.894460000000002,30894.460000000003,5460.429108273383,324.39183,5784.820938273382,9823.993755395684,142.114516,9966.108271395684
2017-04-20 06:59:59.999450,34.1,5.64438,0.40482117,28.05079883,28050.79883,4957.827339971403,294.533387715,5252.360727686402,8919.75041932374,129.033674618,9048.78409394174
2017-04-20 07:59:59.999450,40.0,3.23472,4.8737200000000005,31.89156,31891.559999999998,5636.66115323741,334.86138,5971.52253323741,10141.057208633094,146.70117599999998,10287.758384633094
2017-04-20 08:59:59.999450,43.3,3.62519,9.323060000000002,30.351749999999992,30351.749999999993,5364.508044064747,318.69337499999995,5683.201419064747,9651.41978417266,139.61804999999995,9791.03783417266
2017-04-20 09:59:59.999450,43.6,2.92483,14.415239999999999,26.259930000000004,26259.930000000004,4641.300937230217,275.72926500000005,4917.030202230217,8350.279899280578,120.79567800000001,8471.075577280579
2017-04-20 10:59:59.999450,41.9,4.18191,19.23108,18.487009999999998,18487.01,3267.4792674460427,194.113605,3461.5928724460427,5878.603179856114,85.040246,5963.643425856114
2017-04-20 11:59:59.999449,45.1,7.38561,21.1157,16.59869,16598.690000000002,2933.728896223022,174.28624500000004,3108.015141223022,5278.144589928059,76.35397400000001,5354.4985639280585
2017-04-20 12:59:59.999449,47.3,6.94768,21.21233,19.139989999999997,19139.989999999998,3382.8899591726617,200.96989499999998,3583.859854172662,6086.2414244604315,88.04395399999999,6174.285378460431
2017-04-20 13:59:59.999449,47.5,7.48733,20.352059999999998,19.660610000000002,19660.61,3474.906735071943,206.436405,3681.343140071943,6251.79109352518,90.438806,6342.22989952518
2017-04-20 14:59:59.999449,47.8,6.6468,17.835849999999997,23.31735,23317.350000000002,4121.215799460432,244.83217500000003,4366.047974460433,7414.581798561152,107.25981,7521.841608561152
2017-04-20 15:59:59.999448,48.3,6.0670399999999995,13.73441,28.498549999999998,28498.55,5036.964943345323,299.234775,5336.199718345323,9062.128848920864,131.09332999999998,9193.222178920863
2017-04-20 16:59:59.999448,48.6,6.15245,8.30078,34.146770000000004,34146.770000000004,6035.257352338131,358.54108500000007,6393.7984373381305,10858.181539568348,157.07514200000003,11015.256681568348
2017-04-20 17:59:59.999448,49.9,6.4885399999999995,2.572357,40.839103,40839.103,7218.091100377698,428.81058150000007,7646.901681877698,12986.247141007196,187.8598738,13174.107014807196
2017-04-20 18:59:59.999448,42.4,8.9363,0.0,33.4637,33463.700000000004,5914.5284154676265,351.36885000000007,6265.897265467626,10640.975107913671,153.93302000000003,10794.908127913672
2017-04-20 19:59:59.999448,42.2,7.03254,0.0,35.167460000000005,35167.46000000001,6215.658802517987,369.2583300000001,6584.917132517987,11182.746273381297,161.77031600000004,11344.516589381297
2017-04-20 20:59:59.999447,48.5,5.63037,0.0,42.86963,42869.63,7576.975791546762,450.131115,8027.106906546762,13631.925510791367,197.20029799999998,13829.125808791367
2017-04-20 21:59:59.999447,46.9,6.58343,0.0,40.31657,40316.57,7125.73621205036,423.32398500000005,7549.06019705036,12820.089165467627,185.456222,13005.545387467628
2017-04-20 22:59:59.999447,44.6,5.63728,0.0,38.962720000000004,38962.72,6886.450529496404,409.10856,7295.559089496403,12389.584345323743,179.228512,12568.812857323743
2017-04-20 23:59:59.999447,41.7,4.84699,0.0,36.853010000000005,36853.01,6513.570670323742,386.956605,6900.527275323742,11718.72692086331,169.52384600000002,11888.25076686331
2017-04-21 00:59:59.999447,39.0,6.03995,0.0,32.96005,32960.05,5825.510995503599,346.0805250000001,6171.591520503599,10480.82165467626,151.61623,10632.43788467626
2017-04-21 01:59:59.999446,37.2,4.671069999999999,0.0,32.52893,32528.930000000004,5749.312861690649,341.55376500000006,6090.866626690648,10343.73169784173,149.633078,10493.36477584173
2017-04-21 02:59:59.999446,35.7,2.8308400000000002,0.0,32.86916,32869.16,5809.446678417266,345.12618000000003,6154.572858417267,10451.919942446046,151.198136,10603.118078446047
2017-04-21 03:59:59.999446,35.0,2.85157,0.0,32.14843,32148.429999999997,5682.0615397482015,337.558515,6019.620054748201,10222.73817266187,147.88277799999997,10370.620950661869
2017-04-21 04:59:59.999446,34.8,3.3247,0.0,31.475299999999997,31475.299999999996,5563.089444244604,330.49064999999996,5893.580094244604,10008.692517985612,144.78637999999998,10153.478897985611
2017-04-21 05:59:59.999446,34.8,3.0014600000000002,0.0,31.798539999999996,31798.539999999997,5620.220370143885,333.88466999999997,5954.105040143885,10111.47818705036,146.273284,10257.75147105036
2017-04-21 06:59:59.999445,36.9,2.06265,0.43070317,34.40664683,34406.64683,6081.189179827517,361.269791715,6442.458971542517,10940.818632273382,158.270575418,11099.089207691382
2017-04-21 07:59:59.999445,40.7,3.7533499999999997,2.3964540000000003,34.55019600000001,34550.196,6106.560721079137,362.77705800000007,6469.337779079136,10986.4652028777,158.93090160000003,11145.3961044777
2017-04-21 08:59:59.999445,42.7,5.0825,4.793379999999999,32.82412000000001,32824.12000000001,5801.486101438851,344.6532600000001,6146.139361438851,10437.5978705036,150.99095200000005,10588.5888225036
2017-04-21 09:59:59.999445,44.4,5.941529999999999,6.61894,31.839529999999996,31839.529999999995,5627.465131474819,334.31506499999995,5961.780196474819,10124.512417266185,146.46183799999997,10270.974255266185
2017-04-21 10:59:59.999444,45.8,7.727939999999999,8.60383,29.46823,29468.23,5208.350651258993,309.41641500000003,5517.767066258993,9370.473136690649,135.553858,9506.026994690648
2017-04-21 11:59:59.999444,46.8,10.7783,8.49577,27.525929999999995,27525.929999999997,4865.0596062949635,289.022265,5154.081871294963,8752.849683453238,126.61927799999998,8879.468961453238
2017-04-21 12:59:59.999444,46.9,12.8932,9.6334,24.373399999999997,24373.399999999998,4307.866938848921,255.92069999999998,4563.78763884892,7750.390503597122,112.11764,7862.508143597122
2017-04-21 13:59:59.999444,47.7,13.4466,12.9162,21.3372,21337.2,3771.2349712230216,224.0406,3995.2755712230214,6784.922589928057,98.15112,6883.073709928058
2017-04-21 14:59:59.999444,47.8,13.8874,6.994478,26.918121999999997,26918.121999999996,4757.632821834532,282.64028099999996,5040.2731028345315,8559.575484892086,123.82336119999998,8683.398846092086
2017-04-21 15:59:59.999443,48.8,13.8909,9.18577117,25.723328829999993,25723.32882999999,4546.4595757627685,270.0949527149999,4816.554528477768,8179.648448100716,118.32731261799995,8297.975760718717
2017-04-21 16:59:59.999443,48.8,13.5319,5.6763881000000005,29.591711899999996,29591.711899999995,5230.175410814747,310.71297495,5540.888385764747,9409.73860417266,136.12187473999998,9545.86047891266
2017-04-21 17:59:59.999443,49.0,15.0984,1.89051117,32.011088830000006,32011.088830000004,5657.7872290001815,336.1164327150001,5993.903661715181,10179.065656733816,147.25100861800001,10326.316665351816
2017-04-21 18:59:59.999443,48.8,14.7281,0.0,34.0719,34071.9,6022.024483812949,357.75495000000006,6379.77943381295,10834.373956834534,156.73074,10991.104696834534
2017-04-21 19:59:59.999443,49.1,14.2845,0.0,34.8155,34815.5,6153.451771582733,365.56275000000005,6519.014521582733,11070.828057553957,160.1513,11230.979357553957
2017-04-21 20:59:59.999442,48.6,15.0984,0.0,33.5016,33501.600000000006,5921.227035971224,351.7668000000001,6272.993835971224,10653.026762589929,154.10736000000003,10807.134122589929
2017-04-21 21:59:59.999442,46.5,15.0984,0.0,31.401600000000002,31401.600000000002,5550.0633669064755,329.71680000000003,5879.780166906476,9985.256978417267,144.44736,10129.704338417267
2017-04-21 22:59:59.999442,44.1,15.027,0.0,29.073,29073.0,5138.495881294964,305.2665,5443.762381294964,9244.795683453238,133.7358,9378.531483453238
2017-04-21 23:59:59.999442,41.7,15.0984,0.0,26.601600000000005,26601.600000000006,4701.6892661870515,279.31680000000006,4981.006066187052,8458.92604316547,122.36736000000002,8581.29340316547
2017-04-22 00:59:59.999442,39.2,13.1589,0.0,26.041100000000004,26041.100000000002,4602.623915467626,273.43155,4876.055465467626,8280.69510791367,119.78906,8400.48416791367
2017-04-22 01:59:59.999441,37.0,14.7745,0.0,22.2255,22225.5,3928.2372032374105,233.36775,4161.604953237411,7067.389208633094,102.2373,7169.626508633094
2017-04-22 02:59:59.999441,36.0,15.0984,0.0,20.901600000000002,20901.600000000002,3694.245021582734,219.46680000000003,3913.711821582734,6646.408057553958,96.14736,6742.555417553958
2017-04-22 03:59:59.999441,34.7,15.0984,0.0,19.601600000000005,19601.600000000006,3464.4770359712243,205.8168000000001,3670.2938359712243,6233.0267625899305,90.16736000000003,6323.194122589931
2017-04-22 04:59:59.999441,34.6,14.8334,0.0,19.766600000000004,19766.600000000002,3493.6398956834537,207.54930000000004,3701.189195683454,6285.49438848921,90.92636,6376.42074848921
2017-04-22 05:59:59.999441,34.4,15.0984,0.0,19.3016,19301.600000000002,3411.4536546762592,202.66680000000002,3614.120454676259,6137.631079136691,88.78736,6226.418439136692
2017-04-22 06:59:59.999440,35.7,12.7712,0.44630317,22.482496830000002,22482.496830000004,3973.660006266368,236.06621671500005,4209.726222981368,7149.11050277698,103.41948541800002,7252.5299881949795
2017-04-22 07:59:59.999440,37.1,15.053799999999999,2.26348117,19.782718830000004,19782.718830000005,3496.48881191385,207.71854771500006,3704.20735962885,6290.619944503598,91.00050661800002,6381.620451121598
2017-04-22 08:59:59.999440,39.6,13.365200000000002,3.149587,23.085213,23085.213,4080.1868372482018,242.39473650000002,4322.581573748202,7340.7655726618705,106.1919798,7446.95755246187
2017-04-22 09:59:59.999440,42.3,15.0984,3.283623,23.917977,23917.977,4227.373380917266,251.1387585,4478.512139417267,7605.572542446043,110.02269419999999,7715.595236646043
2017-04-22 10:59:59.999439,43.8,15.0984,7.1650599999999995,21.53654,21536.539999999997,3806.467240647482,226.13367,4032.600910647482,6848.309841726618,99.06808399999998,6947.377925726618
2017-04-22 11:59:59.999439,44.2,15.0984,15.09102,14.010580000000004,14010.580000000005,2476.2944183453246,147.11109000000008,2623.4055083453245,4455.162848920865,64.44866800000003,4519.611516920865
2017-04-22 12:59:59.999439,44.8,15.0984,19.51391,10.18769,10187.69,1800.6192379496404,106.97074500000001,1907.5899829496404,3239.5388345323745,46.863374,3286.4022085323745
2017-04-22 13:59:59.999439,45.7,15.0984,16.32691,14.274690000000003,14274.690000000002,2522.9744357913673,149.88424500000002,2672.8586807913675,4539.146028776979,65.66357400000001,4604.809602776979
2017-04-22 14:59:59.999439,45.9,15.0984,12.42414,18.37746,18377.46,3248.1168960431655,192.96333,3441.0802260431656,5843.767856115108,84.536316,5928.304172115108
2017-04-22 15:59:59.999438,45.2,15.0984,13.12712,16.974480000000007,16974.480000000007,3000.1477510791383,178.23204000000007,3178.379791079138,5397.640402877701,78.08260800000004,5475.7230108777
2017-04-22 16:59:59.999438,45.2,13.7873,6.87783,24.53487,24534.870000000003,4336.405890107914,257.61613500000004,4594.0220251079145,7801.735640287771,112.86040200000001,7914.5960422877715
2017-04-22 17:59:59.999438,46.9,12.2105,2.3305320000000003,32.358968,32358.967999999997,5719.272995251798,339.769164,6059.042159251799,10289.68622733813,148.8512528,10438.53748013813
2017-04-22 18:59:59.999438,36.8,9.7552,0.0,27.044799999999995,27044.799999999996,4780.022474820143,283.9704,5063.992874820143,8599.85726618705,124.40607999999997,8724.26334618705
2017-04-22 19:59:59.999438,44.9,5.62802,0.0,39.27198,39271.979999999996,6941.110565827338,412.35578999999996,7353.466355827338,12487.924575539568,180.65110799999997,12668.575683539568
2017-04-22 20:59:59.999437,47.7,5.9331000000000005,0.0,41.7669,41766.9,7382.074214028778,438.55245,7820.626664028779,13281.273237410074,192.12774000000002,13473.400977410074
2017-04-22 21:59:59.999437,46.0,4.47087,0.0,41.52913,41529.130000000005,7340.049649460433,436.0558650000001,7776.105514460433,13205.665798561153,191.03399800000003,13396.699796561154
2017-04-22 22:59:59.999437,44.4,3.99791,0.0,40.40209,40402.090000000004,7140.851410611512,424.22194500000006,7565.073355611512,12847.283294964032,185.849614,13033.132908964033
2017-04-22 23:59:59.999437,41.7,6.96057,0.0,34.739430000000006,34739.43000000001,6140.006809532375,364.7640150000001,6504.770824532375,11046.638892086336,159.80137800000003,11206.440270086336
2017-04-23 00:59:59.999437,39.5,7.26902,0.0,32.23098,32230.980000000003,5696.651806834533,338.4252900000001,6035.077096834533,10248.987884892087,148.26250800000003,10397.250392892087
2017-04-23 01:59:59.999436,37.2,5.61109,0.0,31.588910000000002,31588.910000000003,5583.169398741009,331.68355500000007,5914.852953741009,10044.818863309354,145.308986,10190.127849309354
2017-04-23 02:59:59.999436,35.8,6.16766,0.0,29.63234,29632.34,5237.3562082733815,311.13957000000005,5548.495778273382,9422.657755395683,136.308764,9558.966519395683
2017-04-23 03:59:59.999436,34.9,8.960989999999999,0.0,25.93901,25939.01,4584.58005881295,272.359605,4856.939663812949,8248.231956834532,119.31944599999999,8367.551402834531
2017-04-23 04:59:59.999436,34.2,7.39017,0.0,26.80983,26809.83,4738.492795143885,281.503215,5019.996010143885,8525.140187050361,123.325218,8648.465405050361
2017-04-23 05:59:59.999435,34.4,4.392510000000001,0.0,30.007489999999997,30007.489999999998,5303.661946582733,315.078645,5618.740591582733,9541.950057553957,138.03445399999998,9679.984511553957
2017-04-23 06:59:59.999435,35.1,6.73247,0.45144217000000003,27.916087830000002,27916.08783,4934.017897579317,293.118922215,5227.136819794317,8876.91425961151,128.41400401799999,9005.32826362951
2017-04-23 07:59:59.999435,36.3,5.01476,4.068994,27.216245999999998,27216.246,4810.324630251799,285.770583,5096.0952132518,8654.37462733813,125.1947316,8779.56935893813
2017-04-23 08:59:59.999435,38.8,7.557600000000001,9.45001,21.792389999999997,21792.389999999996,3851.6873476618703,228.82009499999998,4080.5074426618703,6929.666460431654,100.24499399999998,7029.9114544316535
2017-04-23 09:59:59.999435,41.8,10.1986,14.26459,17.33681,17336.81,3064.1876235611517,182.03650500000003,3246.2241285611517,5512.856129496404,79.74932600000001,5592.605455496404
2017-04-23 10:59:59.999434,43.1,11.9079,16.828349999999997,14.363750000000007,14363.750000000007,2538.7153102518,150.8193750000001,2689.5346852518,4567.465827338132,66.07325000000003,4633.539077338132
2017-04-23 11:59:59.999434,43.7,12.523700000000002,17.44982,13.726480000000002,13726.480000000001,2426.081276258993,144.12804000000003,2570.209316258993,4364.823136690648,63.141808000000005,4427.964944690649
2017-04-23 12:59:59.999434,39.1,11.281799999999999,18.375310000000002,9.442890000000002,9442.890000000001,1668.9798566546765,99.15034500000002,1768.1302016546765,3002.7031510791376,43.437294,3046.1404450791374
2017-04-23 13:59:59.999434,44.4,12.3463,18.71798,13.335719999999998,13335.72,2357.016554676259,140.02506,2497.041614676259,4240.567079136691,61.344311999999995,4301.911391136691
2017-04-23 14:59:59.999434,44.4,10.7248,15.25268,18.42252,18422.52,3256.0810079136695,193.43646,3449.5174679136694,5858.096287769785,84.743592,5942.839879769785
2017-04-23 15:59:59.999433,44.1,9.67146,9.1848454,25.243694599999998,25243.6946,4461.686813564748,265.0587933,4726.745606864748,8027.131664172662,116.12099515999999,8143.252659332662
2017-04-23 16:59:59.999433,43.0,8.51659,6.7486500000000005,27.734759999999998,27734.76,4901.969182014389,291.21498,5193.184162014389,8819.254618705036,127.57989599999999,8946.834514705035
2017-04-23 17:59:59.999433,49.3,5.95908,2.3967460000000003,40.944174,40944.174,7236.661832697841,429.913827,7666.575659697842,13019.658207194245,188.3432004,13208.001407594245
2017-04-23 18:59:59.999433,43.6,8.447569999999999,0.0,35.15243,35152.43,6213.002331115108,369.10051500000003,6582.102846115108,11177.966949640288,161.701178,11339.668127640287
2017-04-23 19:59:59.999433,44.8,5.6751700000000005,0.0,39.124829999999996,39124.829999999994,6915.102597302157,410.81071499999996,7325.913312302157,12441.132992805753,179.97421799999998,12621.107210805752
2017-04-23 20:59:59.999432,44.6,5.35244,0.0,39.24756,39247.56,6936.794462589928,412.09938,7348.893842589928,12480.159366906475,180.53877599999998,12660.698142906474
2017-04-23 21:59:59.999432,44.0,6.88619,0.0,37.11381,37113.81,6559.665663129495,389.695005,6949.360668129495,11801.657568345325,170.723526,11972.381094345325
2017-04-23 22:59:59.999432,43.4,5.162739999999999,0.0,38.23726,38237.26,6758.229388848921,401.49123000000003,7159.720618848921,12158.898503597124,175.89139600000001,12334.789899597125
2017-04-23 23:59:59.999432,43.5,9.21408,0.0,34.285920000000004,34285.920000000006,6059.851364028778,360.00216000000006,6419.853524028778,10902.429237410073,157.71523200000001,11060.144469410074
2017-04-24 00:59:59.999431,34.5,5.53077,0.0,28.96923,28969.23,5120.155093705036,304.176915,5424.332008705036,9211.798316546763,133.258458,9345.056774546763
2017-04-24 01:59:59.999431,36.0,5.81999,0.0,30.18001,30180.01,5334.1539257194245,316.890105,5651.044030719425,9596.808935251798,138.828046,9735.636981251799
2017-04-24 02:59:59.999431,34.0,6.17038,0.0,27.82962,27829.62,4918.735175179856,292.21101,5210.946185179856,8849.418733812949,128.01625199999998,8977.434985812948
2017-04-24 03:59:59.999431,33.1,6.31366,0.0,26.786340000000003,26786.340000000004,4734.34106438849,281.25657000000007,5015.59763438849,8517.670705035973,123.21716400000001,8640.887869035972
2017-04-24 04:59:59.999431,31.6,3.78245,0.0,27.81755,27817.55,4916.601867805755,292.084275,5208.6861428057555,8845.580647482015,127.96073,8973.541377482015
2017-04-24 05:59:59.999430,33.5,3.53761,0.0,29.96239,29962.39,5295.690764928057,314.605095,5610.295859928057,9527.60890647482,137.82699399999998,9665.435900474818
2017-04-24 06:59:59.999430,37.9,1.48855,0.45662717,35.954822830000005,35954.822830000005,6354.820934359894,377.52563971500007,6732.346574074893,11433.116324359715,165.39218501800002,11598.508509377714
2017-04-24 07:59:59.999430,40.3,1.56603,4.063877000000001,34.670093,34670.093,6127.751868902878,364.0359765,6491.787845402879,11024.590723741007,159.4824278,11184.073151541006
2017-04-24 08:59:59.999430,41.6,2.75025,9.924220000000002,28.92553,28925.53,5112.431354496403,303.718065,5416.149419496403,9197.902345323742,133.057438,9330.959783323742
2017-04-24 09:59:59.999430,44.1,4.40596,13.470930000000001,26.22311,26223.109999999997,4634.79320089928,275.342655,4910.135855899281,8338.571669064748,120.62630599999999,8459.197975064748
2017-04-24 10:59:59.999429,45.0,4.6144300000000005,18.70648,21.679090000000002,21679.090000000004,3831.6621839928066,227.63044500000007,4059.292628992807,6893.638690647484,99.72381400000002,6993.362504647484
2017-04-24 11:59:59.999429,45.7,5.7063999999999995,20.39717,19.59643,19596.43,3463.5632663669066,205.762515,3669.3257813669065,6231.3827769784175,90.143578,6321.526354978418
2017-04-24 12:59:59.999429,48.3,7.83946,20.381629999999998,20.078909999999997,20078.909999999996,3548.8390030575533,210.82855499999997,3759.6675580575534,6384.804474820143,92.36298599999998,6477.167460820143
2017-04-24 13:59:59.999429,47.8,8.95866,19.33793,19.503409999999995,19503.409999999996,3447.1224832733806,204.78580499999998,3651.9082882733805,6201.803755395682,89.71568599999998,6291.5194413956815
2017-04-24 14:59:59.999429,47.6,7.5816099999999995,15.464720000000002,24.553670000000004,24553.670000000006,4339.728688669066,257.81353500000006,4597.5422236690665,7807.713769784175,112.94688200000002,7920.660651784176
2017-04-24 15:59:59.999428,48.3,6.797899999999999,11.3378,30.164299999999997,30164.299999999996,5331.37726798561,316.72515,5648.10241798561,9591.813381294964,138.75578,9730.569161294963
2017-04-24 16:59:59.999428,49.5,3.65111,8.01934,37.82955,37829.549999999996,6686.168846223021,397.21027499999997,7083.379121223022,12029.252589928057,174.01592999999997,12203.268519928057
2017-04-24 17:59:59.999428,49.0,3.31948,2.499184,43.181336,43181.336,7632.068145179856,453.40402800000004,8085.472173179856,13731.043533812952,198.6341456,13929.677679412951
2017-04-24 18:59:59.999428,49.1,3.87269,0.0,45.22731,45227.310000000005,7993.6830102518,474.8867550000001,8468.5697652518,14381.633827338133,208.04562600000003,14589.679453338133
2017-04-24 19:59:59.999428,48.1,3.15941,0.0,44.94059,44940.590000000004,7943.00679730216,471.87619500000005,8414.88299230216,14290.460992805756,206.72671400000002,14497.187706805757
2017-04-24 20:59:59.999427,47.5,3.06773,0.0,44.43227,44432.270000000004,7853.163980035972,466.53883500000006,8319.702815035971,14128.822546762593,204.38844200000003,14333.210988762592
2017-04-24 21:59:59.999427,48.8,2.32817,0.0,46.47183,46471.829999999994,8213.645205215827,487.954215,8701.599420215827,14777.373280575539,213.77041799999998,14991.143698575539
2017-04-24 22:59:59.999427,41.0,3.3321799999999997,0.0,37.66782,37667.82,6657.583941366906,395.51211,7053.096051366906,11977.824776978418,173.271972,12151.096748978418
2017-04-24 23:59:59.999427,43.9,3.0716900000000003,0.0,40.82831,40828.310000000005,7216.183495863311,428.6972550000001,7644.880750863311,12982.815122302161,187.81022600000003,13170.625348302161
2017-04-25 00:59:59.999426,36.6,3.3170100000000002,0.0,33.28299,33282.99,5882.588898021582,349.471395,6232.060293021582,10583.511928057553,153.101754,10736.613682057552
2017-04-25 01:59:59.999426,36.3,3.2383200000000003,0.0,33.061679999999996,33061.67999999999,5843.473549640286,347.14763999999997,6190.6211896402865,10513.138532374098,152.08372799999998,10665.222260374097
